Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue
TXN06989,2024-07-15,P004,R02,SR026,C101,89,51.33,4568.37
TXN06990,2025-03-21,P008,R03,SR027,C082,61,31.8,1939.8
TXN06991,2025-11-28,P002,R03,SR009,C024,34,54.66,1858.44
TXN06992,2025-12-13,P006,R01,SR013,C031,75,28.13,2109.75
TXN06993,2025-04-21,P007,R04,SR022,C048,67,42.05,2817.35
TXN06994,2024-09-05,P001,R01,SR019,C022,126,40.66,5123.16
TXN06995,2025-03-01,P006,R02,SR002,C033,172,28.58,4915.76
TXN06996,2024-05-11,P002,R02,SR020,C033,155,55.31,8573.05
TXN06997,2024-09-23,P002,R06,SR024,C085,96,52.63,5052.48
TXN06998,2025-05-17,P002,R01,SR025,C088,69,53.8,3712.2
TXN06999,2025-02-13,P003,R06,SR030,C051,38,33.39,1268.82
TXN07000,2024-10-17,P008,R01,SR007,C031,40,30.34,1213.6
TXN07001,2025-03-04,P002,R05,SR011,C008,58,56.06,3251.48
TXN07002,2024-07-28,P003,R04,SR028,C065,37,33.95,1256.15
TXN07003,2025-04-23,P002,R06,SR006,C106,59,54.4,3209.6
TXN07004,2025-11-19,P001,R05,SR017,C073,75,38.6,2895.0
TXN07005,2024-01-03,P005,R06,SR018,C085,66,69.83,4608.78
TXN07006,2024-08-02,P005,R05,SR023,C020,90,70.07,6306.3
TXN07007,2025-06-02,P004,R03,SR009,C053,45,46.91,2110.95
TXN07008,2024-09-27,P002,R02,SR020,C007,160,55.58,8892.8
TXN07009,2025-08-09,P008,R03,SR021,C018,52,30.85,1604.2
TXN07010,2025-01-29,P007,R05,SR029,C081,81,42.66,3455.46
TXN07011,2025-04-15,P006,R04,SR022,C065,48,30.0,1440.0
TXN07012,2025-02-06,P007,R06,SR024,C113,54,43.22,2333.88
TXN07013,2024-10-10,P008,R02,SR002,C026,49,31.14,1525.86
TXN07014,2025-11-13,P001,R01,SR001,C064,121,40.04,4844.84
TXN07015,2025-08-20,P005,R02,SR020,C071,56,68.68,3846.08
TXN07016,2025-08-29,P002,R04,SR010,C040,87,55.3,4811.1
TXN07017,2024-05-20,P006,R03,SR027,C052,54,29.08,1570.32
TXN07018,2024-07-03,P006,R05,SR017,C112,60,27.22,1633.2
TXN07019,2025-01-28,P001,R01,SR019,C043,74,40.46,2994.04
TXN07020,2025-03-17,P005,R01,SR001,C111,115,66.16,7608.4
TXN07021,2025-06-25,P005,R05,SR011,C112,61,72.5,4422.5
TXN07022,2025-08-02,P004,R02,SR008,C090,43,48.94,2104.42
TXN07023,2025-05-12,P002,R01,SR025,C013,150,56.68,8502.0
TXN07024,2024-01-14,P001,R04,SR016,C104,85,39.3,3340.5
TXN07025,2024-11-20,P007,R02,SR014,C108,34,43.7,1485.8
TXN07026,2024-08-16,P007,R04,SR004,C100,52,43.1,2241.2
TXN07027,2024-11-25,P005,R03,SR027,C006,47,72.34,3399.98
TXN07028,2024-01-19,P008,R02,SR014,C071,36,31.51,1134.36
TXN07029,2025-07-24,P006,R03,SR015,C030,29,29.9,867.1
TXN07030,2025-11-03,P004,R01,SR019,C057,63,50.46,3178.98
TXN07031,2025-10-27,P002,R02,SR020,C049,114,53.22,6067.08
TXN07032,2025-11-13,P004,R01,SR025,C027,34,49.46,1681.64
TXN07033,2024-04-26,P006,R04,SR016,C010,135,28.58,3858.3
TXN07034,2024-06-30,P005,R02,SR002,C034,74,70.35,5205.9
TXN07035,2024-04-21,P005,R02,SR002,C097,27,69.51,1876.77
TXN07036,2024-12-12,P004,R06,SR006,C113,81,46.66,3779.46
TXN07037,2025-11-10,P001,R01,SR025,C043,55,40.08,2204.4
TXN07038,2024-07-27,P002,R01,SR007,C012,44,54.66,2405.04
TXN07039,2025-04-05,P003,R05,SR029,C032,106,35.56,3769.36
TXN07040,2024-09-21,P001,R05,SR011,C032,134,41.12,5510.08
TXN07041,2025-11-14,P005,R05,SR011,C073,65,66.26,4306.9
TXN07042,2025-04-29,P001,R05,SR011,C084,224,40.01,8962.24
TXN07043,2024-04-30,P006,R01,SR001,C022,93,29.96,2786.28
TXN07044,2024-09-25,P003,R03,SR021,C037,106,33.97,3600.82
TXN07045,2025-01-17,P003,R01,SR019,C064,107,32.73,3502.11
TXN07046,2024-09-03,P008,R02,SR008,C033,79,30.83,2435.57
TXN07047,2024-03-17,P007,R01,SR001,C119,33,39.38,1299.54
TXN07048,2025-02-08,P001,R02,SR008,C049,146,39.85,5818.1
TXN07049,2024-04-28,P001,R01,SR001,C111,182,38.36,6981.52
TXN07050,2024-11-16,P005,R01,SR025,C031,70,63.22,4425.4
TXN07051,2024-12-04,P004,R05,SR005,C115,143,48.58,6946.94
TXN07052,2025-11-12,P006,R04,SR010,C048,53,28.98,1535.94
TXN07053,2025-04-30,P001,R01,SR007,C055,71,39.79,2825.09
TXN07054,2024-05-10,P004,R02,SR008,C007,112,49.56,5550.72
TXN07055,2025-11-10,P005,R02,SR002,C097,27,74.47,2010.69
TXN07056,2025-11-08,P001,R06,SR030,,106,38.97,4130.82
TXN07057,2025-05-03,P008,R01,SR007,C088,42,31.2,1310.4
TXN07058,2024-11-21,P006,R01,SR019,C060,84,28.59,2401.56
TXN07059,2024-09-28,P005,R02,SR026,C058,86,65.65,5645.9
TXN07060,2025-04-02,P003,R04,SR004,C104,79,32.81,2591.99
TXN07061,2024-12-27,P006,R02,SR014,C036,33,29.13,961.29
TXN07062,2024-08-20,P006,R05,SR023,C028,114,30.13,3434.82
TXN07063,2024-01-26,P001,R06,SR006,C045,164,39.1,6412.4
TXN07064,2024-08-26,P005,R04,SR010,C103,65,69.36,4508.4
TXN07065,2025-04-25,P006,R06,SR006,C002,94,28.66,2694.04
TXN07066,2025-06-13,P006,R02,SR008,C069,42,27.9,1171.8
TXN07067,2024-06-24,P002,R05,SR023,C096,82,55.45,4546.9
TXN07068,2024-09-22,P006,R05,SR017,C114,36,27.72,997.92
TXN07069,2024-12-16,P001,R01,SR007,C012,60,40.81,2448.6
TXN07070,2024-04-15,P004,R02,SR002,C036,63,49.96,3147.48
TXN07071,2024-01-28,P005,R05,SR005,C032,60,67.26,4035.6
TXN07072,2025-11-29,P002,R06,SR012,C015,154,51.94,7998.76
TXN07073,2025-01-12,P001,R03,SR003,C018,97,40.76,3953.72
TXN07074,2024-07-28,P006,R04,SR028,C065,27,30.34,819.18
TXN07075,2025-10-14,P007,R01,SR007,C055,51,41.99,2141.49
TXN07076,2024-01-20,P002,R01,SR001,C022,105,54.03,5673.15
TXN07077,2024-11-10,P002,R02,SR002,C069,50,57.41,2870.5
TXN07078,2025-05-02,P006,R01,SR025,C013,118,28.34,3344.12
TXN07079,2025-11-06,P001,R01,SR001,C017,50,40.52,2026.0
TXN07080,2025-10-06,P002,R06,SR012,C087,71,56.47,4009.37
TXN07081,2025-04-02,P006,R03,SR027,C030,53,28.13,1490.89
TXN07082,2024-05-24,P001,R02,SR020,C036,80,,2916.0
TXN07083,2024-05-03,P002,R01,SR019,C088,67,52.8,3537.6
TXN07084,2024-10-17,P003,R05,SR005,C073,61,34.71,2117.31
TXN07085,2024-04-23,P006,R06,SR018,C045,80,29.23,2338.4
TXN07086,2025-02-05,P004,R02,SR014,C007,120,50.1,6012.0
TXN07087,2024-03-21,P002,R05,SR017,C093,77,56.74,4368.98
TXN07088,2024-01-23,P007,R01,SR007,C027,31,43.49,1348.19
TXN07089,2024-04-04,P004,R05,SR005,C056,64,45.4,2905.6
TXN07090,2025-06-27,P001,R01,SR025,C031,113,40.17,4539.21
TXN07091,2024-02-11,P005,R02,SR002,C033,145,66.99,9713.55
TXN07092,2024-04-29,P006,R01,SR025,C022,93,30.09,2798.37
TXN07093,2024-04-08,P007,R02,SR008,C092,41,42.72,1751.52
TXN07094,2025-05-21,P002,R06,SR018,C106,49,53.37,2615.13
TXN07095,2025-04-22,P007,R05,SR011,C117,79,45.24,3573.96
TXN07096,2025-01-20,P002,R02,SR020,C092,61,56.29,3433.69
TXN07097,2024-05-06,P007,R05,SR029,C084,128,41.95,5369.6
TXN07098,2024-08-24,P007,R04,SR016,C039,81,41.89,3393.09
TXN07099,2024-04-07,P004,R05,SR005,C008,48,48.17,2312.16
TXN07100,2024-12-10,P008,R03,SR015,C014,35,32.51,1137.85
TXN07101,2025-04-18,P002,R02,SR020,C026,76,54.32,4128.32
TXN07102,2025-03-06,P007,R01,SR025,C043,41,44.28,1815.48
TXN07103,2024-09-11,P008,R01,SR025,C027,29,30.97,898.13
TXN07104,2024-09-04,P004,R01,SR013,C031,83,49.4,4100.2
TXN07105,2024-03-18,P008,R04,SR028,C091,85,31.9,2711.5
TXN07106,2024-04-19,P008,R05,SR005,C038,29,31.41,910.89
TXN07107,2024-07-16,P006,R01,SR025,C043,49,30.47,1493.03
TXN07108,2025-09-25,P003,R05,SR005,C107,89,34.3,3052.7
TXN07109,2024-03-28,P002,R03,SR027,C024,68,52.53,3572.04
TXN07110,2025-02-11,P002,R01,SR025,C022,120,56.11,6733.2
TXN07111,2024-07-18,P003,R05,SR029,C032,83,35.87,2977.21
TXN07112,2025-05-07,P002,R01,SR007,C055,62,57.25,3549.5
TXN07113,2025-01-10,P002,R02,SR008,C049,117,53.19,6223.23
TXN07114,2024-12-28,P008,R04,SR022,C048,42,32.63,1370.46
TXN07115,2024-02-02,P003,R01,SR025,C043,58,34.68,2011.44
TXN07116,2025-01-16,P001,R03,SR015,C052,38,39.25,1491.5
TXN07117,2025-06-06,P002,R06,SR018,C066,100,54.44,5444.0
TXN07118,2025-02-17,P008,R04,SR004,C080,105,31.9,3349.5
TXN07119,2024-08-09,P002,R03,SR003,C014,135,53.27,7191.45
TXN07120,2024-08-23,P001,R04,SR016,C065,72,38.24,2753.28
TXN07121,2024-01-20,P006,R05,SR005,C117,52,28.6,1487.2
TXN07122,2024-06-21,P001,R03,SR015,C024,50,39.85,1992.5
TXN07123,2025-11-06,P007,R02,SR014,C090,47,42.7,2006.9
TXN07124,2024-01-20,P005,R03,SR027,C041,51,68.11,3473.61
TXN07125,2024-01-08,P007,R04,SR004,C010,140,42.32,5924.8
TXN07126,2024-10-31,P004,R06,SR030,C047,37,49.32,1824.84
TXN07127,2025-05-22,P005,R05,SR011,C056,39,65.9,2570.1
TXN07128,2025-07-04,P006,R02,SR002,C007,174,27.28,4746.72
TXN07129,2024-01-29,P008,R01,SR007,C017,32,32.68,1045.76
TXN07130,2025-03-08,P007,R04,SR004,C065,45,41.99,1889.55
TXN07131,2024-08-21,P006,R03,SR009,C025,20,30.57,611.4
TXN07132,2025-08-11,P001,R03,SR009,C072,51,40.1,2045.1
TXN07133,2024-01-24,P006,R03,SR027,C054,62,27.99,1735.38
TXN07134,2024-04-09,P003,R05,SR005,C068,61,34.81,2123.41
TXN07135,2025-03-13,P001,R01,SR019,C060,134,39.27,5262.18
TXN07136,2025-07-16,P004,R01,SR007,C012,54,47.78,2580.12
TXN07137,2025-11-07,P001,R05,SR017,C093,79,37.54,2965.66
TXN07138,2025-08-19,P007,R01,SR019,C067,116,41.55,4819.8
TXN07139,2024-08-06,P007,R04,SR028,C100,55,44.2,2431.0
TXN07140,2024-07-03,P006,R01,SR019,C060,96,28.98,2782.08
TXN07141,2024-02-24,P001,R01,SR007,C017,42,36.82,1546.44
TXN07142,2025-09-05,P002,R03,SR027,C041,85,57.46,4884.1
TXN07143,2025-11-05,P007,R05,SR029,C032,80,46.48,3718.4
TXN07144,2025-05-18,P004,R04,SR028,C080,119,49.1,5842.9
TXN07145,2025-02-12,P008,R06,SR018,C016,63,33.52,2111.76
TXN07146,2024-03-20,P004,R01,SR001,C060,107,49.17,5261.19
TXN07147,2024-08-13,P006,R02,SR026,C071,51,27.06,1380.06
TXN07148,2024-07-17,P001,R02,SR008,C049,104,39.7,4128.8
TXN07149,2024-10-13,P005,R06,SR030,C116,34,68.25,2320.5
TXN07150,2024-05-09,P007,R04,SR016,C005,79,40.46,3196.34
TXN07151,2024-11-26,P004,R04,SR004,C023,109,52.27,5697.43
TXN07152,2024-05-30,P007,R02,SR002,C033,141,43.43,6123.63
TXN07153,2024-10-15,P006,R05,SR017,C020,76,29.11,2212.36
TXN07154,2025-09-14,P005,R05,SR029,C038,38,67.32,2558.16
TXN07155,2024-10-08,P002,R02,SR008,C078,102,54.65,5574.3
TXN07156,2025-12-21,P005,R03,SR009,C003,63,67.42,4247.46
TXN07157,2025-04-11,P001,R02,SR002,C101,179,40.42,7235.18
TXN07158,2024-09-18,P003,R02,SR008,C075,103,33.34,3434.02
TXN07159,2024-03-11,P002,R01,SR013,C094,78,58.51,4563.78
TXN07160,2024-10-01,P003,R03,SR015,C037,70,33.5,2345.0
TXN07161,2024-06-12,P004,R06,SR018,C050,32,49.29,1577.28
TXN07162,2025-03-18,P003,R04,SR022,C080,153,33.47,5120.91
TXN07163,2024-06-17,P008,R01,SR013,C055,45,33.61,1512.45
TXN07164,2024-11-30,P002,R05,SR029,C083,46,54.2,2493.2
TXN07165,2025-03-06,P001,R01,SR019,C111,212,39.57,8388.84
TXN07166,2024-04-30,P006,R02,SR020,C071,54,30.14,1627.56
TXN07167,2025-04-17,P004,R02,SR026,C069,50,50.33,2516.5
TXN07168,2024-07-06,P005,R06,SR012,C085,84,65.98,5542.32
TXN07169,2025-10-18,P008,R06,SR030,C118,31,30.81,955.11
TXN07170,2024-06-06,P004,R06,SR030,C077,88,48.79,4293.52
TXN07171,2024-12-05,P002,R01,SR025,C031,95,53.73,5104.35
TXN07172,2024-12-01,P002,R05,SR023,C020,101,55.78,5633.78
TXN07173,2025-07-25,P002,R03,SR009,C052,35,57.3,2005.5
TXN07174,2024-07-31,P007,R04,SR022,C091,80,46.77,3741.6
TXN07175,2024-05-20,P001,R04,SR004,C029,38,39.68,1507.84
TXN07176,2024-07-17,P004,R06,SR012,C015,136,49.34,6710.24
TXN07177,2024-08-29,P003,R01,SR001,C055,68,31.9,2169.2
TXN07178,2024-10-02,P006,R01,SR013,C013,123,30.06,3697.38
TXN07179,2024-07-30,P001,R06,SR006,C086,166,40.61,6741.26
TXN07180,2024-05-21,P006,R05,SR023,C028,113,28.21,3187.73
TXN07181,2024-11-07,P006,R02,SR008,C075,92,29.36,2701.12
TXN07182,2024-09-25,P004,R03,SR021,C109,58,47.54,2757.32
TXN07183,2024-01-04,P003,R01,SR019,C022,105,32.95,3459.75
TXN07184,2025-01-20,P008,R01,SR013,C088,35,31.11,1088.85
TXN07185,2024-06-29,P008,R05,SR029,C112,36,32.06,1154.16
TXN07186,2024-10-29,P006,R05,SR011,C032,95,28.76,2732.2
TXN07187,2025-06-26,P002,R03,SR003,C006,90,52.07,4686.3
TXN07188,2025-11-29,P002,R06,SR012,C045,114,54.3,6190.2
TXN07189,2025-07-14,P003,R03,SR015,C053,46,35.27,1622.42
TXN07190,2025-03-18,P005,R04,SR016,C046,28,70.84,1983.52
TXN07191,2025-03-08,P001,R01,SR001,C031,116,40.77,4729.32
TXN07192,2024-01-25,P001,R03,SR021,C006,94,38.95,3661.3
TXN07193,2025-11-18,P003,R02,SR026,C042,88,33.69,2964.72
TXN07194,2024-11-09,P004,R01,SR019,C027,45,48.08,2163.6
TXN07195,2024-07-03,P004,R02,SR014,C034,60,44.32,2659.2
TXN07196,2025-11-14,P006,R03,SR027,C018,56,30.61,1714.16
TXN07197,2025-02-19,P007,R01,SR019,C017,42,42.78,1796.76
TXN07198,2025-01-05,P006,R01,SR001,C013,142,28.44,4038.48
TXN07199,2024-10-20,P002,R02,SR008,C071,62,54.86,3401.32
TXN07200,2025-10-09,P006,R06,SR018,C045,83,29.77,2470.91
TXN07201,2025-12-11,P003,R01,SR025,C055,60,32.11,1926.6
TXN07202,2025-03-15,P005,R05,SR023,C068,48,66.21,3178.08
TXN07203,2025-07-31,P007,R05,SR017,C032,76,44.69,3396.44
TXN07204,2025-07-28,P006,R03,SR021,C072,47,29.37,1380.39
TXN07205,2024-05-01,P001,R01,SR025,C119,59,40.42,2384.78
TXN07206,2024-05-02,P001,R02,SR008,C007,147,40.63,5972.61
TXN07207,2025-11-05,P004,R06,SR018,C045,89,49.6,4414.4
TXN07208,2024-02-01,P001,R01,SR025,C017,53,40.07,2123.71
TXN07209,2024-05-11,P003,R02,SR008,C033,113,32.38,3658.94
TXN07210,2025-10-15,P002,R01,SR007,C060,87,53.8,4680.6
TXN07211,2025-01-06,P003,R02,SR026,C069,53,33.66,1783.98
TXN07212,2024-05-03,P002,R02,SR002,C105,71,52.08,3697.68
TXN07213,2025-06-30,P007,R03,SR021,C018,57,42.08,2398.56
TXN07214,2025-03-21,P001,R02,SR008,C034,93,41.23,3834.39
TXN07215,2024-09-21,P008,R03,SR003,C025,30,32.25,967.5
TXN07216,2024-06-05,P003,R05,SR029,C083,41,33.54,1375.14
TXN07217,2025-04-15,P007,R01,SR025,C067,118,41.91,4945.38
TXN07218,2025-05-10,P005,R02,SR026,C108,65,67.5,4387.5
TXN07219,2024-12-14,P007,R01,SR019,C017,51,44.89,2289.39
TXN07220,2025-03-26,P002,R01,SR007,C088,79,54.95,4341.05
TXN07221,2024-02-05,P003,R05,SR011,C093,91,33.8,3075.8
TXN07222,2024-08-31,P001,R01,SR007,C057,78,39.09,3049.02
TXN07223,2025-10-20,P001,R01,SR007,C060,87,38.68,3365.16
TXN07224,2025-08-21,P007,R01,SR025,C031,75,46.32,3474.0
TXN07225,2024-01-16,P001,R05,SR017,C096,65,40.19,2612.35
TXN07226,2024-02-27,P003,R02,SR002,C049,116,32.6,3781.6
TXN07227,2024-02-08,P003,R06,SR030,C099,40,33.01,1320.4
TXN07228,2024-03-26,P002,R05,SR023,C115,188,55.26,10388.88
TXN07229,2024-10-11,P005,R01,SR019,C043,39,66.06,2576.34
TXN07230,2024-02-07,P006,R01,SR001,C013,119,30.73,3656.87
TXN07231,2025-12-20,P008,R02,SR026,C049,78,32.28,2517.84
TXN07232,2025-09-15,P001,R03,SR003,C052,65,38.14,2479.1
TXN07233,2025-12-16,P001,R04,SR016,C091,131,42.77,5602.87
TXN07234,2024-07-07,P004,R05,SR029,C008,30,50.02,1500.6
TXN07235,2024-12-14,P003,R03,SR021,C054,64,34.07,2180.48
TXN07236,2025-01-07,P002,R01,SR001,C111,142,58.09,8248.78
TXN07237,2025-04-09,P002,R04,SR022,C048,107,58.64,6274.48
TXN07238,2024-08-09,P005,R01,SR025,C064,72,64.96,4677.12
TXN07239,2024-09-03,P002,R02,SR002,C042,135,54.25,7323.75
TXN07240,2024-10-12,P007,R03,SR003,C052,41,42.14,1727.74
TXN07241,2025-10-04,P001,R05,SR029,C038,45,41.53,1868.85
TXN07242,2025-10-30,P001,R01,SR025,C064,98,41.76,4092.48
TXN07243,2024-09-18,P001,R03,SR009,C082,64,41.25,2640.0
TXN07244,2025-02-03,P002,R05,SR011,C056,74,52.29,3869.46
TXN07245,2025-08-11,P003,R03,SR027,C052,46,32.75,1506.5
TXN07246,2024-08-06,P002,R02,SR014,C075,109,55.29,6026.61
TXN07247,2025-04-11,P002,R06,SR012,C045,120,54.76,6571.2
TXN07248,2024-12-03,P003,R05,SR029,C114,32,31.75,1016.0
TXN07249,2024-02-19,P002,R02,SR026,C071,79,54.05,4269.95
TXN07250,2025-10-01,P006,R04,SR028,C080,89,31.16,2773.24
TXN07251,2025-09-10,P004,R06,SR018,C116,35,48.85,1709.75
TXN07252,2025-07-27,P002,R02,SR002,C033,230,59.48,13680.4
TXN07253,2025-10-23,P002,R05,SR029,C107,81,56.08,4542.48
TXN07254,2025-07-11,P006,R02,SR026,C105,39,29.57,1153.23
TXN07255,2025-03-07,P006,R04,SR028,C040,83,28.89,2397.87
TXN07256,2024-03-10,P008,R03,SR009,C082,34,33.75,1147.5
TXN07257,2024-04-16,P001,R01,SR007,C055,82,40.75,3341.5
TXN07258,2025-01-09,P001,R01,SR025,C031,122,40.89,4988.58
TXN07259,2024-12-31,P003,R01,SR001,C043,29,33.62,974.98
TXN07260,2025-09-02,P007,R01,SR001,C043,41,39.64,1625.24
TXN07261,2024-03-08,P004,R03,SR021,C024,65,44.81,2912.65
TXN07262,2024-05-04,P005,R02,SR014,C090,34,67.88,2307.92
TXN07263,2024-01-07,P003,R05,SR011,C038,52,35.04,1822.08
TXN07264,2024-10-16,P002,R04,SR016,C095,74,55.0,4070.0
TXN07265,2024-07-31,P001,R01,SR019,C017,68,40.93,2783.24
TXN07266,2024-03-12,P004,R02,SR008,C049,95,47.07,4471.65
TXN07267,2025-11-16,P004,R03,SR021,C009,41,49.98,2049.18
TXN07268,2025-12-22,P002,R04,SR010,C065,34,57.34,1949.56
TXN07269,2024-03-12,P002,R01,SR001,C022,131,57.32,7508.92
TXN07270,2025-08-18,P002,R04,SR010,C010,128,54.95,7033.6
TXN07271,2025-12-04,P006,R04,SR022,C004,36,27.36,984.96
TXN07272,2024-05-28,P001,R02,SR026,C007,186,39.95,7430.7
TXN07273,2025-08-09,P001,R01,SR025,C119,35,39.42,1379.7
TXN07274,2025-09-26,P006,R01,SR019,C067,112,29.32,3283.84
TXN07275,2025-10-11,P001,R01,SR001,C013,137,40.96,5611.52
TXN07276,2024-06-28,P001,R05,SR017,C117,85,38.67,3286.95
TXN07277,2025-08-23,P001,R02,SR026,C090,69,40.83,2817.27
TXN07278,2025-11-22,P002,R01,SR001,C057,71,53.47,3796.37
TXN07279,2024-01-18,P008,R06,SR018,C113,32,32.38,1036.16
TXN07280,2025-10-01,P008,R06,SR024,C045,58,31.71,1839.18
TXN07281,2024-02-01,P005,R01,SR007,C067,101,67.94,6861.94
TXN07282,2024-04-28,P002,R03,SR015,C009,40,54.5,2180.0
TXN07283,2025-04-24,P006,R03,SR027,C025,29,26.59,771.11
TXN07284,2024-07-13,P001,R05,SR029,C115,146,39.53,5771.38
TXN07285,2025-03-12,P003,R02,SR020,C078,159,32.24,5126.16
TXN07286,2025-10-10,P005,R02,SR002,C108,72,65.77,4735.44
TXN07287,2024-10-21,P002,R04,SR016,C046,24,52.95,1270.8
TXN07288,2025-11-15,P001,R03,SR003,C009,70,40.31,2821.7
TXN07289,2025-09-15,P007,R04,SR016,C040,81,43.88,3554.28
TXN07290,2025-10-07,P005,R05,SR029,C117,39,65.67,2561.13
TXN07291,2025-12-11,P004,R02,SR008,C049,89,49.72,4425.08
TXN07292,2025-11-14,P002,R01,SR007,C067,109,55.76,6077.84
TXN07293,2024-06-24,P002,R03,SR009,C072,44,52.5,2310.0
TXN07294,2025-12-13,P007,R03,SR027,C053,64,43.19,2764.16
TXN07295,2024-05-20,P003,R04,SR028,C023,136,36.56,4972.16
TXN07296,2025-02-19,P003,R03,SR009,C019,55,33.8,1859.0
TXN07297,2024-05-28,P002,R06,SR018,C062,60,54.98,3298.8
TXN07298,2024-01-22,P006,R01,SR013,C057,64,28.57,1828.48
TXN07299,2025-01-27,P007,R01,SR013,C088,49,41.45,2031.05
TXN07300,2025-01-19,P004,R02,SR020,C007,144,47.97,6907.68
TXN07301,2024-08-23,P005,R06,SR006,C110,68,63.3,4304.4
TXN07302,2025-05-24,P003,R04,SR004,C103,96,33.23,3190.08
TXN07303,2024-05-29,P003,R02,SR020,C090,42,34.43,1446.06
TXN07304,2024-03-15,P001,R03,SR027,C019,114,40.54,4621.56
TXN07305,2024-11-10,P003,R05,SR029,C115,104,34.88,3627.52
TXN07306,2025-01-03,P001,R01,SR019,C111,180,40.6,7308.0
TXN07307,2024-10-07,P007,R02,SR002,C105,50,42.14,2107.0
TXN07308,2025-02-12,P004,R01,SR013,C094,72,47.24,3401.28
TXN07309,2024-06-17,P007,R02,SR008,C071,60,43.85,2631.0
TXN07310,2025-05-08,P006,R05,SR011,C096,72,26.77,1927.44
TXN07311,2024-01-11,P003,R04,SR028,C046,36,34.43,1239.48
TXN07312,2024-04-21,P002,R05,SR017,C093,70,56.65,3965.5
TXN07313,2024-08-31,P003,R06,SR030,C077,62,32.54,2017.48
TXN07314,2025-05-18,P002,R04,SR004,C104,79,52.21,4124.59
TXN07315,2025-02-24,P003,R03,SR003,C014,104,34.69,3607.76
TXN07316,2024-01-29,P006,R01,SR007,C119,22,30.49,670.78
TXN07317,2025-11-23,P001,R03,SR027,C030,79,38.86,3069.94
TXN07318,2025-04-28,P002,R03,SR003,C018,91,58.32,5307.12
TXN07319,2024-07-23,P005,R03,SR027,,81,64.13,5194.53
TXN07320,2025-10-21,P001,R01,SR007,C057,79,40.58,3205.82
TXN07321,2024-11-20,P004,R01,SR013,C119,22,48.82,1074.04
TXN07322,2024-06-26,P007,R03,SR015,C054,41,41.13,1686.33
TXN07323,2024-06-18,P001,R06,SR018,C050,37,39.53,1462.61
TXN07324,2025-07-23,P001,R01,SR013,C027,51,39.81,2030.31
TXN07325,2024-11-26,P003,R05,SR011,C081,120,34.08,4089.6
TXN07326,2025-12-23,P005,R06,SR006,C016,109,65.47,7136.23
TXN07327,2025-06-04,P005,R02,SR008,C026,72,68.69,4945.68
TXN07328,2025-09-24,P006,R02,SR020,C058,92,29.82,2743.44
TXN07329,2025-04-07,P003,R01,SR001,C067,120,35.84,4300.8
TXN07330,2025-04-23,P005,R05,SR023,C063,67,71.14,4766.38
TXN07331,2025-08-08,P004,R06,SR012,C066,109,47.91,5222.19
TXN07332,2024-01-18,P002,R02,SR014,C034,77,54.48,4194.96
TXN07333,2025-09-09,P008,R05,SR017,C081,91,31.2,2839.2
TXN07334,2025-05-18,P004,R02,SR002,C069,70,46.64,3264.8
TXN07335,2024-03-23,P005,R04,SR016,C070,121,72.97,8829.37
TXN07336,2024-10-25,P005,R04,SR016,C029,28,63.66,1782.48
TXN07337,2025-12-14,P006,R02,SR014,C034,45,27.45,1235.25
TXN07338,2024-06-23,P008,R01,SR013,C013,104,32.49,3378.96
TXN07339,2024-04-19,P002,R05,SR005,C096,94,53.42,5021.48
TXN07340,2024-09-18,P002,R04,SR028,C103,77,54.06,4162.62
TXN07341,2024-04-09,P001,R04,SR028,C046,49,39.33,1927.17
TXN07342,2024-02-03,P001,R06,SR024,C098,129,37.88,4886.52
TXN07343,2024-06-05,P003,R04,SR010,C048,61,34.34,2094.74
TXN07344,2025-03-14,P004,R01,SR025,C043,42,47.1,1978.2
TXN07345,2024-08-05,P004,R01,SR013,C031,94,46.82,4401.08
TXN07346,2024-11-13,P003,R01,SR013,C017,54,34.47,1861.38
TXN07347,2025-01-09,P006,R04,SR028,C029,31,31.91,989.21
TXN07348,2024-09-27,P008,R03,SR003,C052,38,33.22,1262.36
TXN07349,2024-02-21,P007,R03,SR015,C072,32,43.64,1396.48
TXN07350,2024-07-04,P008,R01,SR025,C027,27,30.34,819.18
TXN07351,2025-04-23,P002,R02,SR014,C069,57,51.71,2947.47
TXN07352,2024-11-27,P008,R06,SR018,C061,58,32.84,1904.72
TXN07353,2025-09-25,P005,R06,SR006,C085,86,67.01,5762.86
TXN07354,2025-03-11,P002,R01,SR001,C055,74,57.01,4218.74
TXN07355,2025-10-08,P002,R05,SR029,C038,47,56.38,2649.86
TXN07356,2025-06-21,P008,R01,SR025,C111,98,32.35,3170.3
TXN07357,2025-08-01,P002,R05,SR005,C073,73,55.52,4052.96
TXN07358,2024-03-16,P001,R02,SR020,C034,107,39.32,4207.24
TXN07359,2025-07-31,P007,R02,SR014,C075,129,42.46,5477.34
TXN07360,2024-07-09,P007,R02,SR002,C058,92,41.65,3831.8
TXN07361,2025-05-22,P003,R01,SR013,C017,51,34.46,1757.46
TXN07362,2024-04-02,P003,R02,SR002,C036,65,33.69,2189.85
TXN07363,2024-05-26,P004,R05,SR011,C081,177,48.09,8511.93
TXN07364,2025-04-12,P001,R03,SR027,C052,75,40.69,3051.75
TXN07365,2025-12-03,P005,R06,SR030,C066,92,70.15,6453.8
